,station_name,latitude,longitude
440,CLEMENTI MRT STATION,1.31546912943168,103.765185566729
441,BUONA VISTA MRT STATION,1.30730945077024,103.790449175303
442,BUONA VISTA MRT STATION,1.30719725705854,103.790656619433
443,BUONA VISTA MRT STATION,1.30691288861046,103.79059939037
444,QUEENSTOWN MRT STATION,1.29432990890605,103.806311472758
445,CHENG LIM LRT STATION,1.39637321823541,103.893684874277
446,CHENG LIM LRT STATION,1.3961869711233,103.893920331573
447,THANGGAM LRT STATION,1.39719803592397,103.875566364382
448,THANGGAM LRT STATION,1.39719245833865,103.875686836958
449,KUPANG LRT STATION,1.39828419776009,103.881139169799
450,KUPANG LRT STATION,1.39815879147241,103.881137936207
451,FARMWAY LRT STATION,1.39720034457508,103.889407447882
452,FARMWAY LRT STATION,1.39713347750584,103.889115016848
453,LAYAR LRT STATION,1.39202617213173,103.880159730519
454,LAYAR LRT STATION,1.39214453741467,103.880142799143
455,KRANJI MRT STATION,1.42485264466106,103.761940606096
456,KRANJI MRT STATION,1.42473917121754,103.762018515591
457,MARSILING MRT STATION,1.43246952240006,103.773820451036
458,MARSILING MRT STATION,1.43280169435331,103.774210493312
459,PAYA LEBAR MRT STATION,1.31821599215008,103.892788324105
460,PAYA LEBAR MRT STATION,1.31834746689885,103.892217168632
461,YIO CHU KANG MRT STATION,1.38195362130605,103.844645760434
462,YIO CHU KANG MRT STATION,1.3816444074307,103.844834195491
463,YIO CHU KANG MRT STATION,1.38154752053604,103.844946847542
464,ADMIRALTY MRT STATION,1.44059628565794,103.80054245816
465,ADMIRALTY MRT STATION,1.44034566128304,103.800989521918
466,SEMBAWANG MRT STATION,1.44883731943313,103.820109735758
467,SEMBAWANG MRT STATION,1.44876826032584,103.819790204572
468,YISHUN MRT STATION,1.42939716731595,103.834783603184
469,YISHUN MRT STATION,1.42910650744289,103.834863485217
470,KHATIB MRT STATION,1.41754470685258,103.832886913694
471,KHATIB MRT STATION,1.41705821242698,103.83292241701
472,KHATIB MRT STATION,1.41714341792972,103.832706667743
473,SEMBAWANG MRT STATION,1.44892733153759,103.820401560292
474,PASIR RIS MRT STATION,1.37288623635201,103.949136940349
475,PASIR RIS MRT STATION,1.37284196908053,103.949333426645
476,TAMPINES MRT STATION,1.35376401254022,103.944766312107
477,TAMPINES MRT STATION,1.35339831264921,103.944903957895
478,CHOA CHU KANG MRT STATION,1.38573618540312,103.744517798771
479,LITTLE INDIA MRT STATION,1.30635155408624,103.849704822933
480,LITTLE INDIA MRT STATION,1.30742644439895,103.850322159955
481,FARRER PARK MRT STATION,1.31245360639306,103.852974635237
482,FARRER PARK MRT STATION,1.31191067869135,103.853266824822
483,FARRER PARK MRT STATION,1.31232690903703,103.854772747378
484,FARRER PARK MRT STATION,1.31225903641299,103.855500982372
485,CHANGI AIRPORT MRT STATION,1.35722025606017,103.987304579798
486,ESPLANADE MRT STATION,1.29358640073634,103.85492020244
487,ESPLANADE MRT STATION,1.29290433691952,103.855855203772
488,ESPLANADE MRT STATION,1.29292718733646,103.856175670935
489,RAFFLES PLACE MRT STATION,1.28363052072741,103.851562535487
490,RAFFLES PLACE MRT STATION,1.28262623356678,103.851296033431
491,RAFFLES PLACE MRT STATION,1.28253857491919,103.850960902093
492,RAFFLES PLACE MRT STATION,1.28238230729746,103.851433302399
493,TANJONG PAGAR MRT STATION,1.27625910113258,103.847095791197
494,BENCOOLEN MRT STATION,1.29819940045567,103.849560477591
495,TAMPINES EAST MRT STATION,1.35555317150178,103.955704711379
496,MATTAR MRT STATION,1.3272514140918,103.882732067245
497,TAMPINES MRT STATION,1.35585344476425,103.942658810694
498,UPPER CHANGI MRT STATION,1.34186119734213,103.961328480539
499,TAMPINES EAST MRT STATION,1.35558822639472,103.955170014221
500,JALAN BESAR MRT STATION,1.30546727989327,103.855244564615
501,BEDOK NORTH MRT STATION,1.33512626621364,103.918049823987
502,UPPER CHANGI MRT STATION,1.3420065422681,103.96096063019
503,BEDOK NORTH MRT STATION,1.33416607444721,103.919062823449
504,BENDEMEER MRT STATION,1.3134807250256,103.863219231431
505,TAMPINES WEST MRT STATION,1.34563058761391,103.938196740006
506,UBI MRT STATION,1.32983077067473,103.898585570916
507,FORT CANNING MRT STATION,1.29283027594572,103.844425031565
508,BEDOK NORTH MRT STATION,1.33437249020327,103.919134302662
509,MATTAR MRT STATION,1.32646352216707,103.883748387313
510,FORT CANNING MRT STATION,1.29240609557825,103.844170034197
511,UBI MRT STATION,1.32995082828977,103.899876690857
512,UPPER CHANGI MRT STATION,1.34199266734225,103.96161727308
513,UPPER CHANGI MRT STATION,1.34103767912256,103.961476268426
514,TAMPINES EAST MRT STATION,1.35697019355667,103.955717437922
515,TANJONG PAGAR MRT STATION,1.27737948810714,103.846927580235
516,TANJONG PAGAR MRT STATION,1.27778454036503,103.846953147544
517,TANJONG PAGAR MRT STATION,1.27545090434532,103.846445088412
518,ESPLANADE MRT STATION,1.29312881366023,103.855567841069
519,ESPLANADE MRT STATION,1.29381950731267,103.855104632111
520,ESPLANADE MRT STATION,1.29262374346665,103.85583375579
521,PROMENADE MRT STATION,1.29386208787626,103.860136884402
522,NICOLL HIGHWAY MRT STATION,1.30016968970884,103.863505955243
523,STADIUM MRT STATION,1.30337022602025,103.876226233975
524,STADIUM MRT STATION,1.3025110877234,103.874399988289
525,MOUNTBATTEN MRT STATION,1.30604592566075,103.883248292704
526,MOUNTBATTEN MRT STATION,1.30675271022847,103.882597535734
527,DAKOTA MRT STATION,1.30881418752426,103.889307215344
528,DAKOTA MRT STATION,1.30809675040545,103.887979337682
529,PAYA LEBAR MRT STATION,1.31814928543131,103.891721121592
530,PAYA LEBAR MRT STATION,1.31658771946928,103.892077699246
531,PROMENADE MRT STATION,1.29410275636151,103.860236484112
532,KHATIB MRT STATION,1.41786903711686,103.833231020039
533,SIMEI MRT STATION,1.34266179453371,103.953818676297
534,BEDOK MRT STATION,1.32407464586546,103.929404279689
535,BUGIS MRT STATION,1.29907884888673,103.856890654867
536,CITY HALL MRT STATION,1.29304184790826,103.852980287708
537,QUEENSTOWN MRT STATION,1.2954462560701,103.805584729896
538,QUEENSTOWN MRT STATION,1.29538293052613,103.805492204888
539,COMMONWEALTH MRT STATION,1.30207704580319,103.798778572605
540,COMMONWEALTH MRT STATION,1.30201271935133,103.798720258772
541,CLEMENTI MRT STATION,1.314078414345,103.765570116184
542,CLEMENTI MRT STATION,1.31416229810691,103.765749815719
543,JURONG EAST MRT STATION,1.33358133108919,103.742298193307
544,ANG MO KIO MRT STATION,1.36988237526817,103.84982457248
545,SOMERSET MRT STATION,1.30043622058993,103.838765584281
546,SOMERSET MRT STATION,1.30024113867986,103.839734148085
547,MARINA SOUTH PIER MRT STATION,1.27052998951863,103.86233005097
548,MARINA SOUTH PIER MRT STATION,1.27143783716222,103.863579669764
549,CHINATOWN MRT STATION,1.28473608363703,103.84445854173
550,CHINATOWN MRT STATION,1.28427477607278,103.845462531796
551,BUKIT PANJANG MRT STATION,1.37861889401251,103.761370504957
552,HILLVIEW MRT STATION,1.36247423794507,103.767688290103
553,BEAUTY WORLD MRT STATION,1.3416961499328,103.775984296226
554,BEAUTY WORLD MRT STATION,1.33998187378458,103.775761545626
555,KING ALBERT PARK MRT STATION,1.33597604551556,103.784561584781
556,SIXTH AVENUE MRT STATION,1.33152130143572,103.796848178229
557,TAN KAH KEE MRT STATION,1.32614615882549,103.807800873707
558,BOTANIC GARDENS MRT STATION,1.32268461233639,103.815914145792
559,NEWTON MRT STATION,1.31361726914981,103.838242381635
560,LITTLE INDIA MRT STATION,1.30768353655885,103.848304399136
561,ROCHOR MRT STATION,1.30421477703374,103.853104335649
562,DOWNTOWN MRT STATION,1.27977345528297,103.852646560011
